score,std,nn_error_calculator,nn_learning_algorithm,nn_epochs_limit,nn_epsilon,nn_patience,nn_n_init,nn_save_internal_networks,arch_size_hidden_layers,arch_activation,arch_activation_hidden,arch_eta,arch_alpha,arch_alambd,arch_eta_decay
0.09312142651091965,0.09200180812411503,MSE,batch,500,1e-05,10,10,False,"(2,)",tanh,relu,0.7,0.8,0.001,0
0.09561127926294331,0.09097307422728007,MSE,batch,500,1e-05,10,10,False,"(2, 2)",tanh,relu,0.6,0,0.001,0
0.09639773273664498,0.09055105717440293,MSE,batch,500,1e-05,10,10,False,"(2, 2)",tanh,relu,0.8,0.7,0.001,0
0.096508894106888,0.09585836206296879,MSE,batch,500,1e-05,10,10,False,"(4,)",tanh,relu,0.6,0.9,0.002,0
0.09694022590115188,0.0913361058506958,MSE,batch,500,1e-05,10,10,False,"(2, 2)",tanh,relu,0.7,0.7,0.001,0
0.0970091279619652,0.092848478747767,MSE,batch,500,1e-05,10,10,False,"(2,)",tanh,relu,0.6,0.4,0,0
0.09713237398200635,0.08803730779520465,MSE,batch,500,1e-05,10,10,False,"(4,)",tanh,relu,0.5,0.7,0.002,0
0.09776755378393531,0.09299612966257065,MSE,batch,500,1e-05,10,10,False,"(2, 2)",tanh,relu,0.9,0.4,0.002,0
0.09804478578299947,0.08951190897590842,MSE,batch,500,1e-05,10,10,False,"(2,)",tanh,relu,0.7,0.9,0.001,0
0.09818313539844353,0.09235105910117494,MSE,batch,500,1e-05,10,10,False,"(4,)",tanh,relu,0.7,0.5,0,0
0.09854719910101217,0.08918596838036191,MSE,batch,500,1e-05,10,10,False,"(2, 2)",tanh,relu,0.8,0.9,0.002,0.5
0.09855238736208105,0.08889410784559969,MSE,batch,500,1e-05,10,10,False,"(2, 2)",tanh,relu,0.8,0.4,0.001,0
0.09903478500214961,0.08702779143318672,MSE,batch,500,1e-05,10,10,False,"(2,)",tanh,relu,0.3,0.9,0,0
0.09961676887561083,0.08850759927736983,MSE,batch,500,1e-05,10,10,False,"(2, 2)",tanh,relu,0.6,0.6,0,0
0.10002076828753326,0.0865127325547033,MSE,batch,500,1e-05,10,10,False,"(2,)",tanh,relu,0.7,0.6,0.002,0
0.10002670304723142,0.08707096991282955,MSE,batch,500,1e-05,10,10,False,"(2,)",tanh,relu,0.3,0.9,0.002,0
0.10058619203594026,0.09165909842224527,MSE,batch,500,1e-05,10,10,False,"(4,)",tanh,relu,0.8,0.9,0.002,0.5
0.10058865703674118,0.08841932516512543,MSE,batch,500,1e-05,10,10,False,"(2,)",tanh,relu,0.6,0.2,0.001,0
0.10072206393025428,0.08511883923729875,MSE,batch,500,1e-05,10,10,False,"(4,)",tanh,relu,0.3,0.8,0,0
0.10072383345047851,0.09057133981299441,MSE,batch,500,1e-05,10,10,False,"(2, 2)",tanh,relu,0.5,0.9,0.001,0
0.10073936520634595,0.08937200418899412,MSE,batch,500,1e-05,10,10,False,"(4,)",tanh,relu,0.6,0.7,0.002,0
0.10092172802578792,0.08752988825498986,MSE,batch,500,1e-05,10,10,False,"(4,)",tanh,relu,0.8,0.9,0.002,0
0.10105296404978766,0.08616537035026903,MSE,batch,500,1e-05,10,10,False,"(2, 2)",tanh,relu,0.3,0.9,0,0
0.1011258981892595,0.08677314141587071,MSE,batch,500,1e-05,10,10,False,"(2, 2)",tanh,relu,0.7,0.9,0.001,0.1
0.10132265765177943,0.08564575672898175,MSE,batch,500,1e-05,10,10,False,"(4,)",tanh,relu,0.9,0.9,0.002,0.5
0.10186360365760955,0.08987643205176403,MSE,batch,500,1e-05,10,10,False,"(4,)",tanh,relu,0.5,0.1,0,0
0.10187687741192493,0.08829197095773496,MSE,batch,500,1e-05,10,10,False,"(4,)",tanh,relu,0.2,0.4,0,0
0.1020756019685813,0.08534694628772083,MSE,batch,500,1e-05,10,10,False,"(2, 2)",tanh,relu,0.9,0.8,0.002,0
