score,std,nn_error_calculator,nn_learning_algorithm,nn_epochs_limit,nn_epsilon,nn_patience,nn_n_init,arch_size_hidden_layers,arch_activation,arch_activation_hidden,arch_eta,arch_alpha,arch_alambd,arch_eta_decay
0.10459781568727887,0.08592547874461441,MSE,batch,1000,1e-05,10,10,"(2, 2)",tanh,relu,0.1,0.9,0.001,0
0.10547951133985106,0.08374254111140353,MSE,batch,1000,1e-05,10,10,"(2, 2)",tanh,relu,0.1,0.5,0.0001,0
0.10581655963564172,0.08521112721554837,MSE,batch,1000,1e-05,10,10,"(2, 2)",tanh,relu,0.1,0.5,0.001,0
0.10706620636260412,0.0803774228466329,MSE,batch,1000,1e-05,10,10,"(2, 2)",tanh,relu,0.1,0.7,0,0
0.10995062994023752,0.079782905066576,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0.6,0,0
0.1101604402512923,0.08014733813402007,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0.7,0,0
0.11062991968447383,0.07982713887046648,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0.7,0.0001,0
0.11076267277749902,0.07985324427962472,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0.6,0.0001,0
0.11172712489125297,0.07925227266570585,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0.5,0,0
0.11198758623109345,0.07834117171007506,MSE,batch,1000,1e-05,10,10,"(4,)",tanh,relu,0.1,0.8,0,0
0.11240764143483477,0.0809515621064784,MSE,batch,1000,1e-05,10,10,"(2, 2)",tanh,relu,0.1,0.8,0,0
0.11253714861557225,0.07867769189484158,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0.4,0,0
0.11259126086203253,0.07863975463292061,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0.5,0.0001,0
0.11280119519281383,0.08133839954838254,MSE,batch,1000,1e-05,10,10,"(2, 2)",tanh,relu,0.1,0.8,0.0001,0
0.11342005983754679,0.07805380527634022,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0.4,0.0001,0
0.11379469188711495,0.07776007066277166,MSE,batch,1000,1e-05,10,10,"(2, 2)",tanh,relu,0.1,0.4,0.001,0
0.11413910357294603,0.07703906968670508,MSE,batch,1000,1e-05,10,10,"(2, 2)",tanh,relu,0.1,0.4,0,0
0.11434970562881075,0.0784304557069716,MSE,batch,1000,1e-05,10,10,"(2, 2)",tanh,relu,0.1,0.6,0.001,0
0.11452640470973051,0.07641572499222977,MSE,batch,1000,1e-05,10,10,"(2, 2)",tanh,relu,0.1,0.9,0.0001,0
0.11467358611871102,0.07617646550950456,MSE,batch,1000,1e-05,10,10,"(4,)",tanh,relu,0.1,0.3,0.0001,0
0.11470466903376471,0.0760856123078722,MSE,batch,1000,1e-05,10,10,"(2, 2)",tanh,relu,0.1,0.3,0.0001,0
0.11477953462097272,0.07733696383155182,MSE,batch,1000,1e-05,10,10,"(4,)",tanh,relu,0.1,0.7,0.0001,0
0.11501906468026812,0.08055460386021002,MSE,batch,1000,1e-05,10,10,"(4,)",tanh,relu,0.01,0.6,0,0
0.11537083105498071,0.07854039597709095,MSE,batch,1000,1e-05,10,10,"(2, 2)",tanh,relu,0.1,0.7,0.0001,0
0.11570331374879202,0.07815055725689461,MSE,batch,1000,1e-05,10,10,"(2, 2)",tanh,relu,0.1,0.4,0.0001,0
0.11573492633005522,0.07593190022504533,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0.7,0.001,0
0.11623837040469114,0.07470395225380412,MSE,batch,1000,1e-05,10,10,"(4,)",tanh,relu,0.1,0.9,0.0001,0
0.11627702522349788,0.07707833923619357,MSE,batch,1000,1e-05,10,10,"(4,)",tanh,relu,0.1,0.6,0,0
0.11643493168084125,0.07878882921347613,MSE,batch,1000,1e-05,10,10,"(2, 2)",tanh,relu,0.1,0.8,0.001,0
0.11655544179396661,0.07407515769323378,MSE,batch,1000,1e-05,10,10,"(2, 2)",tanh,relu,0.01,0.9,0,0
0.11675491435607326,0.07455076234262178,MSE,batch,1000,1e-05,10,10,"(4,)",tanh,relu,0.1,0.6,0.001,0
0.11683304227537104,0.075275724281376,MSE,batch,1000,1e-05,10,10,"(4,)",tanh,relu,0.1,0.8,0.001,0
0.11689685167810898,0.0770066765146006,MSE,batch,1000,1e-05,10,10,"(2, 2)",tanh,relu,0.1,0.9,0,0
0.11701164471776272,0.07600256829147044,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0.3,0.001,0
0.11735883285700899,0.07505230557822032,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0.5,0.001,0
0.11737190374075608,0.07749180791731042,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.01,0.8,0,0
0.11747061668854565,0.0764119852730988,MSE,batch,1000,1e-05,10,10,"(4,)",tanh,relu,0.1,0.9,0,0
0.11810836394894934,0.07773900089331971,MSE,batch,1000,1e-05,10,10,"(2, 2)",tanh,relu,0.1,0,0.0001,0
0.1182250772231493,0.07660824584481596,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.01,0.7,0,0
0.11824925735885113,0.07677604486053796,MSE,batch,1000,1e-05,10,10,"(4,)",tanh,relu,0.01,0.9,0,0
0.11825681023363695,0.07454430857552084,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0.4,0.001,0
0.11841954232490583,0.07657161976628726,MSE,batch,1000,1e-05,10,10,"(2, 2)",tanh,relu,0.01,0.8,0.0001,0
0.11858564753869004,0.07512630037673176,MSE,batch,1000,1e-05,10,10,"(4,)",tanh,relu,0.1,0.4,0.0001,0
0.1185967719890965,0.07360721418525222,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0,0,0
0.11870970425205048,0.07481670755774694,MSE,batch,1000,1e-05,10,10,"(2, 2)",tanh,relu,0.1,0,0,0
0.1187445820832916,0.073764826130479,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0.6,0.001,0
0.11878677429499158,0.07349208042519013,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0,0.0001,0
0.11916265277037559,0.07504517287318221,MSE,batch,1000,1e-05,10,10,"(2, 2)",tanh,relu,0.01,0.6,0,0
0.11941287363770293,0.07453085750324882,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0.3,0.0001,0
0.11941333531594049,0.07761807850553121,MSE,batch,1000,1e-05,10,10,"(4,)",tanh,relu,0.01,0.8,0,0
0.11961246970514437,0.07583157270301057,MSE,batch,1000,1e-05,10,10,"(4,)",tanh,relu,0.1,0.3,0,0
0.11970738188690384,0.07654529081824128,MSE,batch,1000,1e-05,10,10,"(4,)",tanh,relu,0.1,0.9,0.001,0
0.11993003590187012,0.07285363477260182,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0.3,0,0
0.1199450852309276,0.07520298443547034,MSE,batch,1000,1e-05,10,10,"(4,)",tanh,relu,0.1,0,0,0
0.12008455632170156,0.07389809746160522,MSE,batch,1000,1e-05,10,10,"(4,)",tanh,relu,0.01,0.7,0.0001,0
0.12011915065438102,0.07578790083977782,MSE,batch,1000,1e-05,10,10,"(2, 2)",tanh,relu,0.1,0.7,0.001,0
0.12016281841875033,0.0754848318260305,MSE,batch,1000,1e-05,10,10,"(2, 2)",tanh,relu,0.1,0.3,0.001,0
0.12030225024832535,0.07319399837297688,MSE,batch,1000,1e-05,10,10,"(2, 2)",tanh,relu,0.01,0.8,0,0
0.12034268907104811,0.07549932319411524,MSE,batch,1000,1e-05,10,10,"(4,)",tanh,relu,0.1,0.8,0.0001,0
0.12049513425202674,0.07416458698633904,MSE,batch,1000,1e-05,10,10,"(4,)",tanh,relu,0.1,0.5,0.0001,0
0.12090855354519948,0.07264591184737546,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0,0.001,0
0.12138809027192583,0.07387437020523636,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.01,0.7,0.0001,0
0.12162792767670627,0.07281539403507364,MSE,batch,1000,1e-05,10,10,"(2, 2)",tanh,relu,0.1,0.5,0,0
0.1217276065175657,0.07384087402971534,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.01,0.6,0,0
0.12236189653172465,0.07181002515026483,MSE,batch,1000,1e-05,10,10,"(2, 2)",tanh,relu,0.01,0.7,0.0001,0
0.12344239414493645,0.07648945252461668,MSE,batch,1000,1e-05,10,10,"(4,)",tanh,relu,0.1,0.6,0.0001,0
0.12360389486327851,0.07281632449412598,MSE,batch,1000,1e-05,10,10,"(2, 2)",tanh,relu,0.01,0.9,0.0001,0
0.12396667492368686,0.07198615302683592,MSE,batch,1000,1e-05,10,10,"(2, 2)",tanh,relu,0.1,0,0.001,0
0.12396888238370869,0.07500794314362422,MSE,batch,1000,1e-05,10,10,"(4,)",tanh,relu,0.01,0.7,0,0
0.12408267302533048,0.07073670729020413,MSE,batch,1000,1e-05,10,10,"(2, 2)",tanh,relu,0.1,0.3,0,0
0.12436981327989625,0.07291334248761329,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.01,0.9,0.001,0
0.12444799731171019,0.07054507280326987,MSE,batch,1000,1e-05,10,10,"(2, 2)",tanh,relu,0.1,0.9,0.01,0
0.12479628067170691,0.07032881823292039,MSE,batch,1000,1e-05,10,10,"(2, 2)",tanh,relu,0.01,0.7,0,0
0.12504127765527118,0.07304525385811621,MSE,batch,1000,1e-05,10,10,"(4,)",tanh,relu,0.1,0.9,0.01,0
0.12506924551857942,0.0757190981190761,MSE,batch,1000,1e-05,10,10,"(4,)",tanh,relu,0.1,0.7,0,0
0.12536579447242985,0.07562272506570474,MSE,batch,1000,1e-05,10,10,"(4,)",tanh,relu,0.1,0.7,0.001,0
0.12596336458545818,0.07189959329804417,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.01,0.9,0,0
0.1259919452922531,0.0719845349287727,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.01,0.9,0.0001,0
0.12638380267340452,0.07080485642901076,MSE,batch,1000,1e-05,10,10,"(4,)",tanh,relu,0.01,0.6,0.0001,0
0.126507807160975,0.07024137406487112,MSE,batch,1000,1e-05,10,10,"(2, 2)",tanh,relu,0.1,0.6,0,0
0.12801041259038817,0.07603896710923945,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0.9,0,0
0.12804691157668044,0.07602317758654645,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0.9,0.0001,0
0.12826939767659493,0.07573666672516427,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0.9,0.001,0
0.1291090737824301,0.067507299454352,MSE,batch,1000,1e-05,10,10,"(4,)",tanh,relu,0.1,0,0.001,0
0.12913953736327688,0.06982783182289042,MSE,batch,1000,1e-05,10,10,"(4,)",tanh,relu,0.1,0.5,0.001,0
0.12926125716947473,0.0690664838037603,MSE,batch,1000,1e-05,10,10,"(4,)",tanh,relu,0.1,0.5,0,0
0.1293248255482752,0.06904703277048652,MSE,batch,1000,1e-05,10,10,"(4,)",tanh,relu,0.1,0.4,0,0
0.12950888547264552,0.06942673867214678,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.01,0.8,0.0001,0
0.1301176507504234,0.0707244958010658,MSE,batch,1000,1e-05,10,10,"(4,)",tanh,relu,0.01,0.9,0.0001,0
0.13046367170667647,0.06978777367773727,MSE,batch,1000,1e-05,10,10,"(4,)",tanh,relu,0.1,0.4,0.001,0
0.13100019546929825,0.07052169174187325,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0.8,0.0001,0
0.1313521124258447,0.06888533811696769,MSE,batch,1000,1e-05,10,10,"(4,)",tanh,relu,0.01,0.9,0.001,0
0.1317584964061349,0.06745228371621141,MSE,batch,1000,1e-05,10,10,"(4,)",tanh,relu,0.1,0.3,0.001,0
0.13209534819931523,0.06646729759559927,MSE,batch,1000,1e-05,10,10,"(4,)",tanh,relu,0.1,0,0.0001,0
0.1329269565574084,0.07021040764874613,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0.9,0.01,0
0.13320479659531942,0.06985743769605703,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0.8,0,0
0.13332491322705223,0.0713182091152772,MSE,batch,1000,1e-05,10,10,"(4,)",tanh,relu,0.01,0.8,0.0001,0
