score,std,nn_error_calculator,nn_learning_algorithm,nn_epochs_limit,nn_epsilon,nn_patience,nn_n_init,arch_size_hidden_layers,arch_activation,arch_activation_hidden,arch_eta,arch_alpha,arch_alambd,arch_eta_decay
0.07330309053612606,0.10243207480905644,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.6,0.6,0.0001,0
0.07363363449318973,0.10374719993497579,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.5,0.9,0,0
0.07364861268516716,0.10349031526070206,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.9,0.6,0,0
0.07380574440663963,0.10370153675987094,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.9,0.7,0,0
0.07386023399223764,0.10410787875796981,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.5,0.9,0.0001,0
0.07388896996878203,0.10381781221913161,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.8,0.5,0,0
0.07401679816547913,0.10398830199814059,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.8,0.7,0,0
0.07406145987086148,0.10384069145528824,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.6,0.5,0,0
0.07407176251640905,0.10452088214910296,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.9,0.9,0.0001,0
0.07412003596088694,0.10452809527197982,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.8,0.9,0.001,0
0.0741262979462326,0.10475804668260554,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.9,0.9,0,0
0.07415424599297114,0.10462164663381189,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.6,0.9,0,0
0.0742159260946287,0.10391316478682298,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.5,0.9,0.001,0
0.07421755205169708,0.10435935383134232,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.6,0.9,0.001,0
0.07427153144697166,0.10415301057654969,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.7,0.6,0.0001,0
0.07428282801629062,0.10474383169460637,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.7,0.9,0,0
0.0742932087024659,0.10441279390398762,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.7,0.6,0,0
0.0742962849786523,0.10431309037111972,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.8,0.3,0,0
0.07438265832593226,0.10466932999824198,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.4,0.9,0.0001,0
0.07438596086842868,0.10468532520578706,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.8,0.8,0,0
0.07439975973528011,0.10405546966654303,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.9,0.4,0.0001,0
0.07440409210960938,0.10467809401101322,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.9,0.8,0.0001,0
0.0744083923635909,0.10439330798178911,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.7,0.5,0,0
0.07442693734423887,0.10496908825022139,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.6,0.9,0.0001,0
0.07443256927022285,0.10395106717657161,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.7,0,0,0
0.07446173109482297,0.1045612254043911,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.3,0.9,0.0001,0
0.07446610833231042,0.10517929447799684,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.8,0.9,0,0
0.07450907534548425,0.10510857773167952,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.8,0.9,0.0001,0
0.07451383140792191,0.10403693059320235,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.5,0.5,0.0001,0
0.07451421945097429,0.10454960760084256,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.9,0.5,0,0
0.07455679665049113,0.10413084459731797,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.6,0.5,0.0001,0
0.07455820392955471,0.10470274797145679,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.8,0.7,0.0001,0
0.07456406929862304,0.10455880003187074,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.7,0.8,0.0001,0
