score,std,epoch_mean,nn_error_calculator,nn_learning_algorithm,nn_epochs_limit,nn_epsilon,nn_patience,nn_n_init,nn_seed,arch_size_hidden_layers,arch_activation,arch_activation_hidden,arch_eta,arch_alpha,arch_alambd,arch_eta_decay
1.3642097700404596,0.046023106622603296,956,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50, 20]",identity,sigmoid 1,0.1,0,1e-05,0
1.3677944098469628,0.08451121518103019,977,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,sigmoid 1,0.1,0,1e-05,0
1.3685656106108661,0.07379846926366523,967,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,sigmoid 1,0.1,0,0.0001,0
1.3770000876727988,0.03236069121346338,979,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50, 20]",identity,sigmoid 1,0.01,0.9,1e-05,0
1.3809284397911725,0.07088425481650455,850,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50, 50]",identity,sigmoid 1,0.1,0.9,0.001,0
1.3821937935829436,0.04473607905294345,969,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50, 20]",identity,sigmoid 1,0.1,0,0,0
1.384818596447725,0.05422967978140045,949,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50, 20]",identity,sigmoid 1,0.01,0.9,0,0
1.3929894440571315,0.04028812346730644,994,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50, 50]",identity,sigmoid 1,0.01,0.9,1e-05,0
1.3936838920145114,0.04184636229576887,945,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,sigmoid 1,0.1,0.75,0.001,0
1.395173538652484,0.04120116600956126,971,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50, 50]",identity,sigmoid 1,0.1,0,0,0
1.3966350741590245,0.015389120537111028,930,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50, 50]",identity,sigmoid 1,0.1,0.75,0.001,0
1.3975692146077796,0.06591570448954394,949,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50, 50]",identity,sigmoid 1,0.1,0,1e-05,0
