score,std,epoch_mean,nn_error_calculator,nn_learning_algorithm,nn_epochs_limit,nn_epsilon,nn_patience,nn_n_init,nn_seed,arch_size_hidden_layers,arch_activation,arch_activation_hidden,arch_eta,arch_alpha,arch_alambd,arch_eta_decay
1.0917890366983998,0,9006,MEE,batch,13000,0,10,1,21,"[40, 30]",identity,tanh,0.007,0.55,1e-05,0
1.0953655677770968,0,7643,MEE,batch,13000,0,10,1,30,"[40, 30]",identity,tanh,0.007,0.55,1e-05,0
1.0996549161786742,0,7045,MEE,batch,13000,0,10,1,23,"[40, 30]",identity,tanh,0.007,0.55,1e-05,0
1.1133164927798278,0,10712,MEE,batch,13000,0,10,1,19,"[40, 30]",identity,tanh,0.007,0.55,1e-05,0
1.1169179102822493,0,5361,MEE,batch,13000,0,10,1,29,"[40, 30]",identity,tanh,0.007,0.55,1e-05,0
1.1193551010664802,0,6141,MEE,batch,13000,0,10,1,28,"[40, 30]",identity,tanh,0.007,0.55,1e-05,0
1.122171694014299,0,8911,MEE,batch,13000,0,10,1,22,"[40, 30]",identity,tanh,0.007,0.55,1e-05,0
1.1354302588893532,0,4449,MEE,batch,13000,0,10,1,18,"[40, 30]",identity,tanh,0.007,0.55,1e-05,0
1.141017848900793,0,8206,MEE,batch,13000,0,10,1,16,"[40, 30]",identity,tanh,0.007,0.55,1e-05,0
1.144324820059957,0,4400,MEE,batch,13000,0,10,1,20,"[40, 30]",identity,tanh,0.007,0.55,1e-05,0
1.146367876708516,0,8264,MEE,batch,13000,0,10,1,27,"[40, 30]",identity,tanh,0.007,0.55,1e-05,0
1.1537778117639004,0,4579,MEE,batch,13000,0,10,1,17,"[40, 30]",identity,tanh,0.007,0.55,1e-05,0
1.1697840525166878,0,5420,MEE,batch,13000,0,10,1,26,"[40, 30]",identity,tanh,0.007,0.55,1e-05,0
1.170828666589948,0,4853,MEE,batch,13000,0,10,1,25,"[40, 30]",identity,tanh,0.007,0.55,1e-05,0
1.1737935988900456,0,3496,MEE,batch,13000,0,10,1,31,"[40, 30]",identity,tanh,0.007,0.55,1e-05,0
1.1797897506223036,0,7905,MEE,batch,13000,0,10,1,24,"[40, 30]",identity,tanh,0.007,0.55,1e-05,0
