score,std,epoch_mean,nn_error_calculator,nn_learning_algorithm,nn_epochs_limit,nn_epsilon,nn_patience,nn_n_init,nn_seed,arch_size_hidden_layers,arch_activation,arch_activation_hidden,arch_eta,arch_alpha,arch_alambd,arch_eta_decay
1.108306963238871,0,6313,MEE,batch,13000,0,10,1,70,"[40, 30]",identity,tanh,0.007,0.55,1e-05,0
1.1166535661011343,0,6263,MEE,batch,13000,0,10,1,74,"[40, 30]",identity,tanh,0.007,0.55,1e-05,0
1.1203056580023245,0,8479,MEE,batch,13000,0,10,1,69,"[40, 30]",identity,tanh,0.007,0.55,1e-05,0
1.1212312410201621,0,8705,MEE,batch,13000,0,10,1,76,"[40, 30]",identity,tanh,0.007,0.55,1e-05,0
1.1258055588001694,0,9542,MEE,batch,13000,0,10,1,71,"[40, 30]",identity,tanh,0.007,0.55,1e-05,0
1.1291156625126295,0,6602,MEE,batch,13000,0,10,1,67,"[40, 30]",identity,tanh,0.007,0.55,1e-05,0
1.1309229026823377,0,11457,MEE,batch,13000,0,10,1,68,"[40, 30]",identity,tanh,0.007,0.55,1e-05,0
1.1323066398778587,0,9160,MEE,batch,13000,0,10,1,65,"[40, 30]",identity,tanh,0.007,0.55,1e-05,0
1.1325822863566084,0,5904,MEE,batch,13000,0,10,1,66,"[40, 30]",identity,tanh,0.007,0.55,1e-05,0
1.1328724747095749,0,6777,MEE,batch,13000,0,10,1,79,"[40, 30]",identity,tanh,0.007,0.55,1e-05,0
1.1389669209431366,0,6031,MEE,batch,13000,0,10,1,77,"[40, 30]",identity,tanh,0.007,0.55,1e-05,0
1.1473614651433321,0,6659,MEE,batch,13000,0,10,1,73,"[40, 30]",identity,tanh,0.007,0.55,1e-05,0
1.1517406043763356,0,4080,MEE,batch,13000,0,10,1,64,"[40, 30]",identity,tanh,0.007,0.55,1e-05,0
1.1695847361407945,0,3147,MEE,batch,13000,0,10,1,78,"[40, 30]",identity,tanh,0.007,0.55,1e-05,0
1.1742013525794603,0,9097,MEE,batch,13000,0,10,1,75,"[40, 30]",identity,tanh,0.007,0.55,1e-05,0
1.1851520894440166,0,4271,MEE,batch,13000,0,10,1,72,"[40, 30]",identity,tanh,0.007,0.55,1e-05,0
