score,std,nn_error_calculator,nn_learning_algorithm,nn_epochs_limit,nn_epsilon,nn_patience,nn_n_init,arch_size_hidden_layers,arch_activation,arch_activation_hidden,arch_eta,arch_alpha,arch_alambd,arch_eta_decay
0.07503104106131854,0.10390668655288655,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0.9,0.0001,0
0.07561518845031633,0.10473155422250364,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0.9,0,0
0.07572051676944123,0.10335905089228312,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0.8,0.0001,0
0.07606359761752692,0.10496483904874826,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0.8,0,0
0.07630585656929785,0.10478939299394985,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0.7,0,0
0.07680969716574405,0.10448871876081674,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0.6,0,0
0.07691852495437808,0.10306950144549137,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0.3,0,0
0.07713948255292341,0.10477038539201934,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0.5,0,0
0.07714111867734609,0.10420130590839088,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0.7,0.0001,0
0.07741496878109995,0.10221494546508485,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0.9,0.001,0
0.07818257621632603,0.10352613858185758,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0.6,0.0001,0
0.07826120528955934,0.10396735326996479,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0.5,0.0001,0
0.07829839633745522,0.10396072372706223,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0.4,0,0
0.07854965261801236,0.1019006202756913,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0.3,0.0001,0
0.07967893601099794,0.10297328911298018,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0.4,0.0001,0
0.08015829442695015,0.10079039851285912,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0,0,0
0.08282660848364527,0.09888489481103668,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0,0.0001,0
0.0829849146733796,0.09814454144858488,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0.8,0.001,0
0.09043129086577499,0.09508253555430136,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0.7,0.001,0
0.09371234553199019,0.09295403064487551,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0.5,0.001,0
0.09645662220078005,0.09120172827680528,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0.6,0.001,0
0.0987702953002249,0.08937759221110565,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0.4,0.001,0
0.10132412542274045,0.08566213948273957,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0.3,0.001,0
0.1123762021188393,0.07763058015344723,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0.9,0.01,0
0.11935458021378081,0.0730513619405359,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0,0.001,0
0.1210116788799716,0.08529358701772054,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.01,0.9,0,0
0.1571896844543241,0.05043967293853671,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.01,0.9,0.001,0
0.15826098480594092,0.09793045917176553,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.01,0.9,0.0001,0
0.16168003949748352,0.052427016216019126,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.01,0.8,0,0
0.1787521047244943,0.03707626852302395,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0.8,0.01,0
0.17994182373518233,0.04180448759131212,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.01,0.8,0.0001,0
0.1978623904773272,0.018902636021396572,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.01,0.8,0.001,0
0.20461131725621742,0.0158651985713682,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0.7,0.01,0
0.2112788078515869,0.015965182081060833,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.01,0.7,0,0
0.214231258583128,0.007966852623563298,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.1,0.6,0.01,0
0.21869555316825853,0.014930031179357298,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.01,0.7,0.0001,0
0.2206899429144713,0.01298984368435207,MSE,batch,1000,1e-05,10,10,"(2,)",tanh,relu,0.01,0.6,0,0
