score,std,nn_error_calculator,nn_learning_algorithm,nn_epochs_limit,nn_epsilon,nn_patience,nn_n_init,nn_save_internal_networks,arch_size_hidden_layers,arch_activation,arch_activation_hidden,arch_eta,arch_alpha,arch_alambd,arch_eta_decay
1.2942511101969207,0.07237207593419026,MEE,minibatch 0.1,100,0,10,3,False,"(200,)",identity,tanh,0.015,0.9,0,0
1.2987927808599498,0.08861338071837481,MEE,minibatch 0.1,100,0,10,3,False,"(200,)",identity,tanh,0.015,0.9,0.0001,0
1.31440444019236,0.10383530167361422,MEE,minibatch 0.1,100,0,10,3,False,"(150,)",identity,tanh,0.015,0.9,0.0001,0
1.3198461471534502,0.08701293135301601,MEE,minibatch 0.1,100,0,10,3,False,"(150,)",identity,tanh,0.015,0.9,0,0
1.3430479620313196,0.06732793951315061,MEE,minibatch 0.1,100,0,10,3,False,"(200,)",identity,tanh,0.015,0.9,0.001,0
1.3530687126230017,0.07172919880852716,MEE,minibatch 0.1,100,0,10,3,False,"(150,)",identity,tanh,0.015,0.9,0.001,0
1.3747638678110665,0.09418982804594138,MEE,minibatch 0.1,100,0,10,3,False,"(200,)",identity,tanh,0.01,0.9,0,0
1.377863202236167,0.060106440765279615,MEE,minibatch 0.1,100,0,10,3,False,"(50,)",identity,tanh,0.015,0.9,0.0001,0
1.3838385952390653,0.04998227850572621,MEE,minibatch 0.1,100,0,10,3,False,"(150,)",identity,tanh,0.01,0.9,0,0
1.385811907820445,0.09861994599231237,MEE,minibatch 0.1,100,0,10,3,False,"(50,)",identity,tanh,0.015,0.9,0.001,0
1.3901316593003676,0.05501340693266333,MEE,minibatch 0.1,100,0,10,3,False,"(200,)",identity,tanh,0.01,0.9,0.0001,0
1.391272922821219,0.06600438404383265,MEE,minibatch 0.1,100,0,10,3,False,"(50,)",identity,tanh,0.015,0.9,0,0
1.3983391005598131,0.09371908235509166,MEE,minibatch 0.1,100,0,10,3,False,"(50,)",identity,tanh,0.01,0.9,0,0
1.4093007051346924,0.05341257552749125,MEE,minibatch 0.1,100,0,10,3,False,"(150,)",identity,tanh,0.01,0.9,0.0001,0
1.4182488562529976,0.06248400119685683,MEE,minibatch 0.1,100,0,10,3,False,"(50,)",identity,tanh,0.01,0.9,0.0001,0
1.4190324644848462,0.08016636642512967,MEE,minibatch 0.1,100,0,10,3,False,"(200,)",identity,tanh,0.01,0.9,0.001,0
1.4191783539733842,0.084772394999768,MEE,minibatch 0.1,100,0,10,3,False,"(150,)",identity,tanh,0.01,0.9,0.001,0
1.4267916901287454,0.057365744358318406,MEE,minibatch 0.1,100,0,10,3,False,"(50,)",identity,tanh,0.01,0.9,0.001,0
1.4384625154748316,0.05414303816525961,MEE,minibatch 0.1,100,0,10,3,False,"(50,)",identity,tanh,0.015,0.8,0.0001,0
1.4501321726803895,0.10345432036743117,MEE,minibatch 0.1,100,0,10,3,False,"(200,)",identity,relu,0.015,0.9,0.001,0
1.4544166533213665,0.10884279119092737,MEE,minibatch 0.1,100,0,10,3,False,"(50,)",identity,relu,0.015,0.9,0.0001,0
1.462425896622349,0.10478707443739937,MEE,minibatch 0.1,100,0,10,3,False,"(150,)",identity,relu,0.015,0.9,0.001,0
1.4644202540662363,0.15178279081389015,MEE,minibatch 0.1,100,0,10,3,False,"(50,)",identity,tanh,0.015,0.8,0,0
1.4700809496983833,0.05515830628786583,MEE,minibatch 0.1,100,0,10,3,False,"(50,)",identity,relu,0.01,0.9,0.0001,0
1.4707251279344606,0.09748107921939206,MEE,minibatch 0.1,100,0,10,3,False,"(200,)",identity,relu,0.015,0.9,0.0001,0
1.477488549527122,0.041312280602766774,MEE,minibatch 0.1,100,0,10,3,False,"(50,)",identity,tanh,0.015,0.8,0.001,0
1.4887744417216957,0.07824738439774757,MEE,minibatch 0.1,100,0,10,3,False,"(50,)",identity,relu,0.01,0.9,0,0
1.4937223360395941,0.12449576096492138,MEE,minibatch 0.1,100,0,10,3,False,"(150,)",identity,relu,0.01,0.9,0,0
1.4953216596448873,0.11866216408980265,MEE,minibatch 0.1,100,0,10,3,False,"(150,)",identity,relu,0.01,0.9,0.0001,0
1.4960484715222926,0.1308335068923515,MEE,minibatch 0.1,100,0,10,3,False,"(50,)",identity,tanh,0.005,0.9,0,0
1.4961328381235979,0.08098152117334152,MEE,minibatch 0.1,100,0,10,3,False,"(200,)",identity,tanh,0.015,0.8,0,0
1.4995297004801555,0.12245080192254688,MEE,minibatch 0.1,100,0,10,3,False,"(50,)",identity,tanh,0.01,0.8,0.0001,0
1.4997878251776064,0.09426438313675417,MEE,minibatch 0.1,100,0,10,3,False,"(150,)",identity,tanh,0.015,0.8,0,0
1.5014162943869827,0.09843853644329832,MEE,minibatch 0.1,100,0,10,3,False,"(150,)",identity,tanh,0.015,0.8,0.0001,0
1.5016178307083172,0.10228423382217983,MEE,minibatch 0.1,100,0,10,3,False,"(200,)",identity,relu,0.01,0.9,0.001,0
1.5033768303407924,0.06352165328930208,MEE,minibatch 0.1,100,0,10,3,False,"(200,)",identity,relu,0.01,0.9,0,0
1.5049647792328562,0.13274343073414463,MEE,minibatch 0.1,100,0,10,3,False,"(150,)",identity,relu,0.01,0.9,0.001,0
1.5080596929726653,0.05192404569481185,MEE,minibatch 0.1,100,0,10,3,False,"(200,)",identity,relu,0.01,0.9,0.0001,0
1.511346005549289,0.05241903921511023,MEE,minibatch 0.1,100,0,10,3,False,"(50,)",identity,tanh,0.01,0.8,0,0
1.5124040356672794,0.07026529677171388,MEE,minibatch 0.1,100,0,10,3,False,"(50,)",identity,tanh,0.015,0.7,0.0001,0
1.5182361440176941,0.07963775835071,MEE,minibatch 0.1,100,0,10,3,False,"(50,)",identity,tanh,0.005,0.9,0.001,0
1.5261379988049044,0.10997954277974756,MEE,minibatch 0.1,100,0,10,3,False,"(50,)",identity,tanh,0.01,0.8,0.001,0
1.5275481834474791,0.07488678876685703,MEE,minibatch 0.1,100,0,10,3,False,"(50,)",identity,tanh,0.015,0.7,0,0
1.5318775669234639,0.0807015524751256,MEE,minibatch 0.1,100,0,10,3,False,"(200,)",identity,tanh,0.015,0.8,0.0001,0
1.5348833183040913,0.0842644280905338,MEE,minibatch 0.1,100,0,10,3,False,"(50,)",identity,tanh,0.005,0.9,0.0001,0
1.5372807998081708,0.09776012405185175,MEE,minibatch 0.1,100,0,10,3,False,"(200,)",identity,tanh,0.015,0.8,0.001,0
1.5491998529954287,0.11716894020435084,MEE,minibatch 0.1,100,0,10,3,False,"(150,)",identity,tanh,0.005,0.9,0,0
1.55421058975421,0.08591232680410311,MEE,minibatch 0.1,100,0,10,3,False,"(50,)",identity,relu,0.01,0.9,0.001,0
1.554609354848213,0.08075752889185614,MEE,minibatch 0.1,100,0,10,3,False,"(150,)",identity,tanh,0.005,0.9,0.0001,0
1.5551604185605972,0.07681013942280727,MEE,minibatch 0.1,100,0,10,3,False,"(50,)",identity,tanh,0.015,0.6,0.0001,0
1.5561500375881412,0.08115393003472446,MEE,minibatch 0.1,100,0,10,3,False,"(150,)",identity,tanh,0.015,0.8,0.001,0
