score,std,epoch_mean,nn_error_calculator,nn_learning_algorithm,nn_epochs_limit,nn_epsilon,nn_patience,nn_n_init,nn_seed,arch_size_hidden_layers,arch_activation,arch_activation_hidden,arch_eta,arch_alpha,arch_alambd,arch_eta_decay
2.518235313850322,0.10610687828596754,999,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,tanh,0.001,0.5,0,0
2.530458598697711,0.16169975670760325,1000,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,tanh,0.001,0.5,1e-05,0
2.5541217993493106,0.08457672268190652,999,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,tanh,0.001,0.5,0,0
2.7172887930717278,0.06226104088753227,996,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,tanh,0.001,0.5,0.0001,0
2.7244589895624656,0.1368329462529731,999,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,tanh,0.001,0.5,0.0001,0
3.019309986280735,0.09275026846855243,987,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,tanh,0.001,0.75,0.001,0
3.1539371076880225,0.08655175487686405,927,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,tanh,0.001,0.75,0.001,0
3.261165653732879,0.050334509744851944,1000,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,tanh,0.0001,0.9,1e-05,0
3.366689832542248,0.1687743826849829,1000,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,tanh,0.001,0,1e-05,0
3.385457720525707,0.07002020385271654,1000,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,tanh,0.0001,0.9,0,0
3.387203067445172,0.027865180165327564,999,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,tanh,0.001,0,0,0
3.4218901115616984,0.09528358277617621,998,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,tanh,0.001,0,0,0
3.4371630612464994,0.10775522875154361,1000,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,tanh,0.0001,0.9,1e-05,0
3.450048347653332,0.1272924662981896,1000,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,tanh,0.0001,0.9,0,0
3.483274002833452,0.051223435907550526,999,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,tanh,0.001,0,1e-05,0
3.517406123170422,0.08037651787074422,994,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,tanh,0.0001,0.9,0.0001,0
3.5272532689138583,0.14235089599859396,993,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,tanh,0.001,0,0.0001,0
3.5491528768245146,0.06857438553121599,991,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,tanh,0.0001,0.9,0.0001,0
3.696892001252095,0.012060289938252595,998,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,tanh,0.001,0,0.0001,0
3.7141350685571415,0.040582319355207314,980,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,tanh,0.001,0.5,0.001,0
3.837784553007191,0.16270172542211578,1000,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,tanh,0.0001,0.75,0,0
3.866918324251309,0.12813599743268245,1000,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,tanh,0.0001,0.75,0.0001,0
3.8676451318872647,0.022054603058404815,1000,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,tanh,0.0001,0.75,1e-05,0
4.138821847265365,0.15111730494080436,1000,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,tanh,0.0001,0.75,0,0
4.194902825623256,0.07667480839748331,998,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,tanh,0.0001,0.75,1e-05,0
4.384892297339498,0.11185216808642946,960,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,tanh,0.001,0,0.001,0
4.390687844967039,0.16312090330829088,841,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,tanh,0.0001,0.9,0.001,0
4.428687200054211,0.07478249917097995,1000,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,tanh,0.0001,0.5,0,0
4.436672104640151,0.1592899193844498,1000,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,tanh,0.0001,0.75,0.0001,0
4.502781507497203,0.09725314377187341,633,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,tanh,0.001,0.5,0.001,0
4.539527411667193,0.08084612470743847,1000,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,tanh,0.0001,0.5,1e-05,0
4.883858867681661,0.1615882545801526,1000,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,tanh,0.0001,0.5,0.0001,0
5.106577053322437,0.05595477998505215,883,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,tanh,0.001,0,0.001,0
5.113655124757396,0.018056092464303685,909,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,tanh,0.0001,0.9,0.001,0
6.088713984879284,0.179914886924818,984,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,tanh,0.0001,0.75,0.001,0
6.51641761053257,0.40593570713722416,1000,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,tanh,0.0001,0.5,0,0
6.691940377980546,0.22409770121748496,1000,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,tanh,0.0001,0,0,0
6.898113714599233,0.21766021726512008,1000,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,tanh,0.0001,0,1e-05,0
