score,std,nn_error_calculator,nn_learning_algorithm,nn_epochs_limit,nn_epsilon,nn_patience,nn_n_init,arch_size_hidden_layers,arch_activation,arch_activation_hidden,arch_eta,arch_alpha,arch_alambd,arch_eta_decay
1.1551835032777118,0.06674924519412472,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,tanh,0.01,0.5,0.0001,0
1.1560229795249537,0.021992369325632005,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,tanh,0.005,0.5,1e-05,0
1.1655351952624449,0.05253716388539821,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,tanh,0.005,0.3,1e-05,0
1.1681987460288747,0.020325349605088895,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.01,0.5,0,0
1.1740534034672416,0.025413009037438154,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,tanh,0.005,0.1,0,0
1.1776886220987641,0.0067873275063970815,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.01,0.9,0,0
1.1807492865482467,0.007621268792839835,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.01,0.3,1e-05,0
1.181499501035563,0.043315853760003555,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,tanh,0.01,0.3,0.0001,0
1.183183991208782,0.027253655416580903,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,tanh,0.01,0.9,0.001,0
1.1953309857120542,0.05112902408553836,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.001,0.9,1e-05,0
1.1953729988664186,0.031318637018181016,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,tanh,0.005,0,0,0
1.1965288111723411,0.022186737691190853,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,tanh,0.005,0.1,1e-05,0
1.1973339850560099,0.04497357867015695,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.01,0.3,0,0
1.1982349681967792,0.026750621947247442,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.01,0.1,1e-05,0
1.1983769319863586,0.05915392646507755,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.005,0.3,0,0
1.2005599448825386,0.020768009983004928,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.005,0.5,1e-05,0
1.2010582361678415,0.024394971043383902,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.01,0,1e-05,0
1.207698989402208,0.013048659767182839,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.01,0,0,0
1.2088185533560307,0.012198679273110784,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,tanh,0.005,0,1e-05,0
1.2115919184444053,0.07277204252661572,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.01,0.1,0,0
1.2135290395432146,0.056625788270562326,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.001,0.9,0,0
1.2147370694435102,0.08111835836682653,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.005,0.5,0,0
1.2171783540844918,0.008567656459014172,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.01,0.5,0.0001,0
1.218641618434952,0.011482601002987371,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,tanh,0.01,0.1,0.0001,0
1.2260279149392557,0.025897293978052568,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.005,0.1,0,0
1.2260627287759105,0.060103074650958994,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.005,0.3,1e-05,0
1.2295939466091603,0.02892732929593438,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.01,0.3,0.0001,0
1.2442452461339368,0.04120731765490631,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.005,0.1,1e-05,0
1.247070494098045,0.05142476827784731,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,tanh,0.001,0.9,0.0001,0
1.2608021028179046,0.0428860575041689,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.005,0,1e-05,0
1.2615376113572723,0.014416701101827783,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,tanh,0.01,0,0.0001,0
1.264177983174914,0.027022024526128556,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,tanh,0.005,0.5,0.0001,0
1.2646791800633037,0.028908270775888208,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.005,0.5,0.0001,0
1.2677509315493163,0.05620668780429053,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.005,0,0,0
1.2700621501147717,0.044323625099174806,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.01,0.1,0.0001,0
1.2788689658835326,0.027607378729285172,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.001,0.9,0.0001,0
1.285043560149194,0.03146761338710086,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.01,0.9,0.001,0
1.3053515663511215,0.008807560086389067,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,tanh,0.005,0.9,0.001,0
1.314424188858079,0.038044076781653384,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.01,0,0.0001,0
1.315268896665761,0.02608219488419715,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.005,0.3,0.0001,0
1.3170389289719828,0.045951714631668236,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,tanh,0.005,0.3,0.0001,0
1.3330277395086128,0.04162403505629603,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.001,0.5,0,0
1.3346536153866733,0.03009616518198916,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.005,0.9,0.001,0
1.3386983309841363,0.01861069970214622,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,tanh,0.001,0.5,0,0
1.346249678482003,0.04768757482150025,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.005,0.1,0.0001,0
1.3628595244204507,0.035746457173622806,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.005,0,0.0001,0
1.371287642619726,0.029680895038626982,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,tanh,0.005,0.1,0.0001,0
1.380447266506496,0.027011178889818365,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,tanh,0.001,0.5,1e-05,0
1.3946106790393864,0.07854403151268613,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,tanh,0.005,0,0.0001,0
1.3989727278706168,0.044155192141064455,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.001,0.5,1e-05,0
1.4104868691619652,0.08954462465196686,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,tanh,0.001,0.3,0,0
1.436306333519223,0.016026282103151192,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,tanh,0.001,0.3,1e-05,0
1.4413647350456447,0.01980626729525992,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,tanh,0.001,0.1,0,0
1.4418289797883193,0.037493375662380916,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.001,0.3,0,0
1.4592930423960564,0.03216083342684158,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,tanh,0.001,0,0,0
1.4659889623618163,0.053682438949828125,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.001,0.3,1e-05,0
1.478336034093623,0.03703415434583155,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,tanh,0.001,0.1,1e-05,0
1.4930022301830075,0.022346358723809513,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,tanh,0.001,0,1e-05,0
1.526550530206113,0.018271415674343216,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.001,0.1,0,0
1.5272502990645644,0.06339647516539242,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.01,0.5,0.001,0
1.5328570651667348,0.033063740255163565,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.001,0.1,1e-05,0
1.5333713492008536,0.032879447556295,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.001,0,0,0
1.5558287348196442,0.04977378891303481,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,tanh,0.01,0.5,0.001,0
1.5586886194490441,0.0446050700526443,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.001,0,1e-05,0
1.6167694902622178,0.02363104836630542,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.01,0.3,0.001,0
1.6187660746151715,0.032193208333272015,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,tanh,0.001,0.5,0.0001,0
1.6211151851500922,0.010421112966666576,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.001,0.5,0.0001,0
1.6570277703515475,0.0008940598852567775,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,tanh,0.01,0.3,0.001,0
1.6995728328733737,0.027469129587058383,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,tanh,0.001,0.3,0.0001,0
1.708950962455173,0.02628922897557413,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.001,0.3,0.0001,0
1.7104088737610936,0.005774132965757675,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.01,0.1,0.001,0
1.7190464366161862,0.0796504855618011,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.001,0.9,0.001,0
1.7340182888193798,0.02707510214690755,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,tanh,0.01,0.1,0.001,0
1.7366198947354572,0.061608010396375486,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.01,0,0.001,0
1.7367664496066733,0.05105058732962332,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.001,0.1,0.0001,0
1.736935648966787,0.04500341783528227,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.005,0.5,0.001,0
1.7600684133356796,0.035445530239942596,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,tanh,0.01,0,0.001,0
1.764141521149653,0.047407110382802146,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,tanh,0.001,0.1,0.0001,0
1.7646780215053266,0.03960138507482136,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,tanh,0.005,0.5,0.001,0
1.7705037085136184,0.00957421787460518,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,tanh,0.001,0.9,0.001,0
1.7769315907944352,0.032122063527135626,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.001,0,0.0001,0
1.789658067230654,0.023229537883825133,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,tanh,0.001,0,0.0001,0
1.8191540347256077,0.05107668485199933,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.005,0.3,0.001,0
1.8600285221091262,0.0325950054908352,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,tanh,0.005,0.3,0.001,0
1.885198343848068,0.08961169461654303,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.005,0.1,0.001,0
1.9311399596007688,0.08215952426968509,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.005,0,0.001,0
1.9491083622226852,0.09633894800338598,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,tanh,0.005,0.1,0.001,0
1.983072388918939,0.008917485897535994,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,tanh,0.005,0,0.001,0
2.577590388167749,0.05368763221796424,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.001,0.5,0.001,0
2.5947316297014438,0.04731795247055732,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,tanh,0.001,0.5,0.001,0
2.8257188540992133,0.1236484927270303,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.001,0.3,0.001,0
3.002752045996603,0.09304559675598363,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,tanh,0.001,0.3,0.001,0
3.11997540156526,0.05444924507815439,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.001,0.1,0.001,0
3.2510837386777864,0.05380859865991416,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,relu,0.001,0,0.001,0
3.436470734210394,0.1206523174003898,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,tanh,0.001,0.1,0.001,0
3.636739344477144,0.14583083626957866,MEE,minibatch 0.05,10000,0,10,1,"(100,)",identity,tanh,0.001,0,0.001,0
