score,std,nn_error_calculator,nn_learning_algorithm,nn_epochs_limit,nn_epsilon,nn_patience,nn_n_init,arch_size_hidden_layers,arch_activation,arch_activation_hidden,arch_eta,arch_alpha,arch_alambd,arch_eta_decay
0.9333333333333333,0.07264831572567787,MSE,batch,500,1e-05,10,10,"(2,)",tanh,sigmoid 1,0.6,0.9,0.0001,0
0.9333333333333332,0.10408329997330666,MSE,batch,500,1e-05,10,10,"(2,)",tanh,sigmoid 1,0.9,0.9,0.0001,0.001
0.925,0.10172129679778086,MSE,batch,500,1e-05,10,10,"(2,)",tanh,sigmoid 1,0.9,0.9,0,0.001
0.925,0.07861650943380503,MSE,batch,500,1e-05,10,10,"(2,)",tanh,sigmoid 1,0.8,0.9,0.001,0
0.9166666666666667,0.09128709291752768,MSE,batch,500,1e-05,10,10,"(2,)",tanh,sigmoid 1,0.7,0.9,0,0
0.9166666666666666,0.07453559924999298,MSE,batch,500,1e-05,10,10,"(2,)",tanh,sigmoid 1,0.8,0.9,0,0
0.9083333333333334,0.07861650943380502,MSE,batch,500,1e-05,10,10,"(2,)",tanh,sigmoid 1,0.9,0.9,0.001,0
0.9083333333333334,0.07861650943380502,MSE,batch,500,1e-05,10,10,"(2,)",tanh,sigmoid 1,0.9,0.9,0,0
0.9083333333333332,0.06922186552431728,MSE,batch,500,1e-05,10,10,"(2,)",tanh,sigmoid 1,0.8,0.9,0.0001,0
0.9083333333333332,0.07861650943380502,MSE,batch,500,1e-05,10,10,"(2,)",tanh,sigmoid 1,0.7,0.9,0.001,0.001
0.9083333333333332,0.07861650943380502,MSE,batch,500,1e-05,10,10,"(2,)",tanh,sigmoid 1,0.7,0.9,0.001,0
0.9083333333333332,0.07861650943380502,MSE,batch,500,1e-05,10,10,"(2,)",tanh,sigmoid 1,0.6,0.9,0,0
0.9,0.08975274678557507,MSE,batch,500,1e-05,10,10,"(2,)",tanh,sigmoid 1,0.9,0.9,0.001,0.001
0.9,0.0816496580927726,MSE,batch,500,1e-05,10,10,"(2,)",tanh,sigmoid 1,0.9,0.8,0.0001,0
0.9,0.07264831572567787,MSE,batch,500,1e-05,10,10,"(2,)",tanh,sigmoid 1,0.8,0.9,0.0001,0.001
0.9,0.08975274678557506,MSE,batch,500,1e-05,10,10,"(2,)",tanh,sigmoid 1,0.7,0.9,0.0001,0
0.9,0.097182531580755,MSE,batch,500,1e-05,10,10,"(2,)",tanh,sigmoid 1,0.4,0.9,0.001,0
0.9,0.097182531580755,MSE,batch,500,1e-05,10,10,"(2,)",tanh,sigmoid 1,0.4,0.9,0,0.001
0.8999999999999998,0.062360956446232345,MSE,batch,500,1e-05,10,10,"(2,)",tanh,sigmoid 1,0.8,0.9,0,0.001
0.8999999999999998,0.10408329997330665,MSE,batch,500,1e-05,10,10,"(2,)",tanh,sigmoid 1,0.8,0.8,0.001,0.001
0.8999999999999998,0.10408329997330665,MSE,batch,500,1e-05,10,10,"(2,)",tanh,sigmoid 1,0.8,0.8,0.001,0
0.8916666666666668,0.06508541396588877,MSE,batch,500,1e-05,10,10,"(2,)",tanh,sigmoid 1,0.6,0.9,0.001,0.001
0.8916666666666668,0.06508541396588877,MSE,batch,500,1e-05,10,10,"(2,)",tanh,sigmoid 1,0.6,0.9,0.001,0
0.8916666666666666,0.08374896350934075,MSE,batch,500,1e-05,10,10,"(2,)",tanh,sigmoid 1,0.9,0.9,0.0001,0
0.8916666666666666,0.08374896350934075,MSE,batch,500,1e-05,10,10,"(2,)",tanh,sigmoid 1,0.7,0.9,0.0001,0.001
0.8916666666666666,0.09166666666666666,MSE,batch,500,1e-05,10,10,"(2,)",tanh,sigmoid 1,0.4,0.9,0.001,0.001
0.8916666666666666,0.09166666666666666,MSE,batch,500,1e-05,10,10,"(2,)",tanh,sigmoid 1,0.4,0.9,0.0001,0.001
