score,std,nn_error_calculator,nn_learning_algorithm,nn_epochs_limit,nn_epsilon,nn_patience,nn_n_init,arch_size_hidden_layers,arch_activation,arch_activation_hidden,arch_eta,arch_alpha,arch_alambd,arch_eta_decay
1.0,0.0,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.9,0.4,0,0.001
1.0,0.0,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.9,0,0.001,0.001
1.0,0.0,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.9,0,0.0001,0
1.0,0.0,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.8,0.8,0.0001,0
1.0,0.0,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.8,0.5,0.001,0
1.0,0.0,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.8,0.3,0.001,0.001
1.0,0.0,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.8,0,0,0.001
1.0,0.0,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.7,0.6,0.0001,0
1.0,0.0,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.7,0.6,0,0
1.0,0.0,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.7,0.5,0.0001,0.001
1.0,0.0,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.7,0.4,0,0.001
1.0,0.0,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.7,0.3,0.001,0.001
1.0,0.0,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.7,0,0.001,0
1.0,0.0,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.7,0,0,0
1.0,0.0,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.6,0.5,0.001,0
1.0,0.0,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.6,0.5,0.0001,0.001
1.0,0.0,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.6,0.4,0.001,0
1.0,0.0,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.5,0.7,0.001,0.001
1.0,0.0,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.5,0.4,0.0001,0.001
1.0,0.0,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.4,0.5,0.001,0.001
1.0,0.0,MSE,batch,500,1e-05,10,10,"(2,)",sigmoid 1,relu,0.8,0.8,0,0
0.9916666666666666,0.025000000000000012,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.9,0.6,0,0
0.9916666666666666,0.025000000000000012,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.9,0.5,0.001,0.001
0.9916666666666666,0.025000000000000012,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.9,0.4,0.0001,0
0.9916666666666666,0.025000000000000012,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.9,0.3,0,0.001
0.9916666666666666,0.025000000000000012,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.8,0.8,0,0
0.9916666666666666,0.025000000000000012,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.8,0.5,0.0001,0
0.9916666666666666,0.025000000000000012,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.8,0.5,0,0
0.9916666666666666,0.025000000000000012,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.8,0.4,0.001,0.001
0.9916666666666666,0.025000000000000012,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.8,0.4,0,0
0.9916666666666666,0.025000000000000012,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.8,0,0.001,0.001
0.9916666666666666,0.025000000000000012,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.7,0.7,0.001,0
0.9916666666666666,0.025000000000000012,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.7,0.6,0.001,0
0.9916666666666666,0.025000000000000012,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.7,0.5,0.001,0
0.9916666666666666,0.025000000000000012,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.7,0.4,0.001,0
0.9916666666666666,0.025000000000000012,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.6,0.9,0.0001,0
0.9916666666666666,0.025000000000000012,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.6,0.8,0,0
0.9916666666666666,0.025000000000000012,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.6,0.6,0,0
0.9916666666666666,0.025000000000000012,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.6,0.5,0,0
0.9916666666666666,0.025000000000000012,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.5,0.8,0.001,0.001
0.9916666666666666,0.025000000000000012,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.5,0.7,0.0001,0.001
0.9916666666666666,0.025000000000000012,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.5,0.7,0.0001,0
0.9916666666666666,0.025000000000000012,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.5,0.7,0,0.001
0.9916666666666666,0.025000000000000012,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.5,0.6,0,0.001
0.9916666666666666,0.025000000000000012,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.5,0.6,0,0
0.9916666666666666,0.025000000000000012,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.5,0.3,0.001,0.001
0.9916666666666666,0.025000000000000012,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.4,0.7,0.0001,0.001
0.9916666666666666,0.025000000000000012,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.4,0.7,0.0001,0
0.9916666666666666,0.025000000000000012,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.4,0.6,0,0.001
0.9916666666666666,0.025000000000000012,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.4,0.5,0.0001,0.001
0.9916666666666666,0.025000000000000012,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.4,0,0.0001,0.001
0.9916666666666666,0.025000000000000012,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.3,0.9,0.001,0.001
0.9916666666666666,0.025000000000000012,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.3,0.8,0.0001,0
0.9916666666666666,0.025000000000000012,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.3,0.8,0,0.001
0.9916666666666666,0.025000000000000012,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.3,0.5,0.001,0
0.9916666666666666,0.025000000000000012,MSE,batch,500,1e-05,10,10,"(2,)",sigmoid 1,relu,0.7,0.5,0,0
0.9833333333333334,0.04999999999999999,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.9,0.4,0.0001,0.001
0.9833333333333334,0.04999999999999999,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.8,0.3,0,0
0.9833333333333334,0.04999999999999999,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.8,0,0.0001,0.001
0.9833333333333334,0.04999999999999999,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.7,0.7,0.001,0.001
0.9833333333333334,0.04999999999999999,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.7,0.6,0,0.001
0.9833333333333334,0.04999999999999999,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.6,0,0,0
