score,std,epoch_mean,nn_error_calculator,nn_learning_algorithm,nn_epochs_limit,nn_epsilon,nn_patience,nn_n_init,nn_seed,arch_size_hidden_layers,arch_activation,arch_activation_hidden,arch_eta,arch_alpha,arch_alambd,arch_eta_decay
0.0025190397429638092,0,896,MSE,batch,1000,1e-05,10,1,23,"(2,)",tanh,relu,0.1,0.6,0,0
0.005178319312589507,0,1000,MSE,batch,1000,1e-05,10,1,25,"(2,)",tanh,relu,0.1,0.6,0,0
0.007791799765615228,0,1000,MSE,batch,1000,1e-05,10,1,68,"(2,)",tanh,relu,0.1,0.6,0,0
0.009297787549451816,0,827,MSE,batch,1000,1e-05,10,1,62,"(2,)",tanh,relu,0.1,0.6,0,0
0.0109278852440915,0,1000,MSE,batch,1000,1e-05,10,1,91,"(2,)",tanh,relu,0.1,0.6,0,0
0.011198387877366172,0,1000,MSE,batch,1000,1e-05,10,1,33,"(2,)",tanh,relu,0.1,0.6,0,0
0.012491871017131026,0,856,MSE,batch,1000,1e-05,10,1,81,"(2,)",tanh,relu,0.1,0.6,0,0
0.014206063547775842,0,1000,MSE,batch,1000,1e-05,10,1,36,"(2,)",tanh,relu,0.1,0.6,0,0
0.015139475094769924,0,923,MSE,batch,1000,1e-05,10,1,0,"(2,)",tanh,relu,0.1,0.6,0,0
0.015224623141737713,0,874,MSE,batch,1000,1e-05,10,1,69,"(2,)",tanh,relu,0.1,0.6,0,0
0.016972353575782684,0,852,MSE,batch,1000,1e-05,10,1,78,"(2,)",tanh,relu,0.1,0.6,0,0
0.01814670684483551,0,815,MSE,batch,1000,1e-05,10,1,63,"(2,)",tanh,relu,0.1,0.6,0,0
0.018536285572905164,0,1000,MSE,batch,1000,1e-05,10,1,55,"(2,)",tanh,relu,0.1,0.6,0,0
0.022650932961175478,0,1000,MSE,batch,1000,1e-05,10,1,82,"(2,)",tanh,relu,0.1,0.6,0,0
0.02336944366492249,0,1000,MSE,batch,1000,1e-05,10,1,45,"(2,)",tanh,relu,0.1,0.6,0,0
0.02372829617914433,0,1000,MSE,batch,1000,1e-05,10,1,19,"(2,)",tanh,relu,0.1,0.6,0,0
0.023764372549247306,0,874,MSE,batch,1000,1e-05,10,1,89,"(2,)",tanh,relu,0.1,0.6,0,0
0.02381981718713214,0,868,MSE,batch,1000,1e-05,10,1,10,"(2,)",tanh,relu,0.1,0.6,0,0
0.02386505056853472,0,836,MSE,batch,1000,1e-05,10,1,31,"(2,)",tanh,relu,0.1,0.6,0,0
0.024599593623701614,0,857,MSE,batch,1000,1e-05,10,1,38,"(2,)",tanh,relu,0.1,0.6,0,0
0.02480185992173138,0,802,MSE,batch,1000,1e-05,10,1,61,"(2,)",tanh,relu,0.1,0.6,0,0
0.02538177726482107,0,887,MSE,batch,1000,1e-05,10,1,32,"(2,)",tanh,relu,0.1,0.6,0,0
0.025477220632331224,0,972,MSE,batch,1000,1e-05,10,1,72,"(2,)",tanh,relu,0.1,0.6,0,0
0.027638009651207662,0,781,MSE,batch,1000,1e-05,10,1,93,"(2,)",tanh,relu,0.1,0.6,0,0
0.027767707232027667,0,999,MSE,batch,1000,1e-05,10,1,16,"(2,)",tanh,relu,0.1,0.6,0,0
0.028366812267076325,0,1000,MSE,batch,1000,1e-05,10,1,65,"(2,)",tanh,relu,0.1,0.6,0,0
0.02876346547920568,0,1000,MSE,batch,1000,1e-05,10,1,60,"(2,)",tanh,relu,0.1,0.6,0,0
