score,std,nn_error_calculator,nn_learning_algorithm,nn_epochs_limit,nn_epsilon,nn_patience,nn_n_init,arch_size_hidden_layers,arch_activation,arch_activation_hidden,arch_eta,arch_alpha,arch_alambd,arch_eta_decay
0.07515001369012343,0.10425881459719001,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.6,0.5,0,0
0.07592946623565028,0.10555787759856665,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.9,0.7,0,0
0.0760299318137425,0.10394332686627049,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.6,0.4,0.0001,0
0.07619850984848817,0.10583997217574016,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.9,0.7,0.0001,0
0.07677272132939893,0.10378369413975749,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.8,0.6,0.0001,0
0.07697346466261203,0.10327020463663304,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.8,0.7,0.0001,0
0.07756907284543935,0.10415794756850452,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.6,0.8,0,0
0.07782328976128342,0.10413027907395586,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.3,0.7,0.0001,0
0.07819307634055435,0.10389193170409397,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.3,0.5,0,0
0.07900533301543654,0.10291822688010899,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.9,0.8,0.001,0
0.07909411072813032,0.10384080209285333,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.8,0.4,0.0001,0
0.08004588458910498,0.10337586138347912,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.7,0.5,0,0
0.08013187496610966,0.10138480929554294,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.7,0.8,0.001,0
0.08013381407186906,0.10490123514316975,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.7,0.4,0,0
0.0810708972802013,0.10264512086577957,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.7,0.6,0.001,0
0.0812711836108657,0.10031472366335896,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.8,0.7,0.001,0
0.08162048783887706,0.10403477606676775,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.7,0.3,0.001,0
0.08237480542776314,0.09887469134318574,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.4,0.7,0.0001,0
0.08299487037376709,0.09885517363653187,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.3,0.6,0,0
0.08324920951802493,0.09805632385366558,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.9,0.8,0,0
0.08367972693290866,0.09916528817857574,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.5,0.9,0.001,0
0.08414972273754588,0.09864740509416126,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.9,0.5,0,0
0.08417052487017736,0.09698537344638833,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.7,0.9,0.001,0
0.0844800693901372,0.1005924148751159,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.3,0.4,0,0
0.08534791767211893,0.09893380151447854,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.4,0.5,0,0
0.08551791769311425,0.09715040392182431,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.6,0.4,0,0
0.08582366326840862,0.10103647065729131,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.9,0.3,0,0
0.08729428991673037,0.09657746577904133,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.6,0.9,0,0.1
0.0873383110417601,0.0963881972131324,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.6,0.5,0.001,0
0.08773241669653087,0.09434431798432764,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.7,0.6,0.0001,0
0.08784885946107411,0.09809617916081322,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.6,0.7,0.0001,0
0.08833342207919709,0.09897613211267073,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.7,0.8,0,0
0.0884686685527752,0.09499117241309064,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.5,0.3,0.001,0
0.08947857407085168,0.09429901919230978,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.4,0,0.0001,0
0.09030051353613598,0.09782756760909077,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.8,0.9,0,0
0.09053646411814253,0.09900984050850482,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.7,0.3,0.0001,0
0.09066078660579213,0.09241481138034874,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.7,0.9,0.0001,0
0.0908085904449722,0.09912252009598474,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.5,0.5,0.0001,0
0.09104707686347174,0.0949030068206335,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.5,0,0.001,0
0.09148816545612783,0.09471143108762742,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.3,0.6,0.0001,0
0.09159226670656188,0.09466715563030668,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.9,0.4,0,0
0.09172580276690005,0.09382943302277835,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.9,0.9,0.001,0
0.09226281498993412,0.09498497516295833,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.7,0.4,0.001,0
0.09291029572683819,0.09359956572526673,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.8,0.6,0.001,0
0.0937355791659878,0.09059971219040963,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.3,0,0,0
0.09397538113698935,0.09156888549475609,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.5,0.4,0.0001,0
0.09408802337440265,0.09489513374449404,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.4,0.6,0,0
0.09505369814647802,0.09531680322379388,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.4,0.4,0,0
0.09524122425202315,0.08972144020427363,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.5,0.8,0,0
0.0958295187633549,0.09572378239517636,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.5,0.5,0,0
0.09616117540178648,0.08925428337465761,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.6,0.9,0.001,0.1
0.09624126362349204,0.09252492932208495,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.7,0.5,0.001,0
0.09641090421225618,0.09129211770338239,MSE,batch,500,1e-05,10,10,"(2,)",tanh,relu,0.6,0.7,0,0
