score,std,epoch_mean,nn_error_calculator,nn_learning_algorithm,nn_epochs_limit,nn_epsilon,nn_patience,nn_n_init,nn_seed,arch_size_hidden_layers,arch_activation,arch_activation_hidden,arch_eta,arch_alpha,arch_alambd,arch_eta_decay
0.05654784491244252,0,466,MSE,batch,1000,1e-05,10,1,78,"(2, 2)",tanh,relu,0.1,0.5,0.001,0
0.05755996177176622,0,306,MSE,batch,1000,1e-05,10,1,35,"(2, 2)",tanh,relu,0.1,0.5,0.001,0
0.05810204693357256,0,284,MSE,batch,1000,1e-05,10,1,11,"(2, 2)",tanh,relu,0.1,0.5,0.001,0
0.05813153847125185,0,428,MSE,batch,1000,1e-05,10,1,83,"(2, 2)",tanh,relu,0.1,0.5,0.001,0
0.05819669980378275,0,978,MSE,batch,1000,1e-05,10,1,87,"(2, 2)",tanh,relu,0.1,0.5,0.001,0
0.05819956742840445,0,997,MSE,batch,1000,1e-05,10,1,37,"(2, 2)",tanh,relu,0.1,0.5,0.001,0
0.05922836956421477,0,980,MSE,batch,1000,1e-05,10,1,98,"(2, 2)",tanh,relu,0.1,0.5,0.001,0
0.05923091597368279,0,647,MSE,batch,1000,1e-05,10,1,24,"(2, 2)",tanh,relu,0.1,0.5,0.001,0
0.059319490674110215,0,360,MSE,batch,1000,1e-05,10,1,28,"(2, 2)",tanh,relu,0.1,0.5,0.001,0
0.059762735663162016,0,994,MSE,batch,1000,1e-05,10,1,92,"(2, 2)",tanh,relu,0.1,0.5,0.001,0
0.060133676011743444,0,993,MSE,batch,1000,1e-05,10,1,85,"(2, 2)",tanh,relu,0.1,0.5,0.001,0
0.06013890959899959,0,635,MSE,batch,1000,1e-05,10,1,54,"(2, 2)",tanh,relu,0.1,0.5,0.001,0
0.06017785233494825,0,655,MSE,batch,1000,1e-05,10,1,71,"(2, 2)",tanh,relu,0.1,0.5,0.001,0
0.0601848581804449,0,836,MSE,batch,1000,1e-05,10,1,3,"(2, 2)",tanh,relu,0.1,0.5,0.001,0
0.06022492487388836,0,987,MSE,batch,1000,1e-05,10,1,51,"(2, 2)",tanh,relu,0.1,0.5,0.001,0
0.06023338448828679,0,994,MSE,batch,1000,1e-05,10,1,9,"(2, 2)",tanh,relu,0.1,0.5,0.001,0
0.060235143985231665,0,907,MSE,batch,1000,1e-05,10,1,66,"(2, 2)",tanh,relu,0.1,0.5,0.001,0
