score,std,nn_error_calculator,nn_learning_algorithm,nn_epochs_limit,nn_epsilon,nn_patience,nn_n_init,arch_size_hidden_layers,arch_activation,arch_activation_hidden,arch_eta,arch_alpha,arch_alambd,arch_eta_decay
1.1682850892126468,0.03678278225610828,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.01,0.9,0,0
1.16859388700175,0.02764715751286797,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.005,0.9,0.0001,0
1.1746581564983938,0.029077523026935313,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.005,0.9,0,0
1.1804646651765702,0.05319885035605785,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,tanh,0.01,0.1,1e-05,0
1.1820213193089766,0.04611751305503514,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,tanh,0.01,0.5,0.0001,0
1.1828089162927453,0.036720833784222306,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,tanh,0.01,0.3,0,0
1.1837491923199177,0.030615566668873048,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,tanh,0.001,0.9,0,0
1.18841182868133,0.04001955300230132,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,tanh,0.01,0,0,0
1.1890302455462587,0.054552158309632254,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,tanh,0.01,0.1,0,0
1.1903449278016527,0.03383089128388073,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,tanh,0.01,0.5,0.0001,0
1.1922335767374226,0.018072836451287044,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,tanh,0.005,0.5,1e-05,0
1.1932080075231337,0.03954182295590652,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,tanh,0.001,0.9,0,0
1.1935504955243599,0.007588238837029085,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,tanh,0.01,0,0,0
1.1957855204488348,0.010814528132252478,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,tanh,0.001,0.9,1e-05,0
1.19914933111326,0.047954727020331524,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,tanh,0.01,0.1,0,0
1.199455047034182,0.010465724584936754,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,relu,0.01,0.5,1e-05,0
1.2013511492153501,0.043531071477137084,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,tanh,0.01,0,1e-05,0
1.2014785077797654,0.06832426295849485,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,tanh,0.01,0,1e-05,0
1.2043922669031006,0.01315781427294456,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,tanh,0.01,0.9,0.001,0
1.2045094332705857,0.03471689084900944,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,tanh,0.005,0.5,0,0
1.2053269454981155,0.027569594625350156,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,tanh,0.001,0.9,1e-05,0
1.2053552538162848,0.03335198140617532,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,tanh,0.005,0.5,0,0
1.2071951545058834,0.005546274859293331,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,relu,0.01,0.5,0,0
1.2075210666436085,0.007680904872755284,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,relu,0.01,0.3,0,0
1.2090318834716196,0.030107746852361963,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,tanh,0.01,0.9,0.001,0
1.21206017767813,0.04040477369853158,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,tanh,0.01,0.1,1e-05,0
1.213257520126703,0.0557782762677331,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.01,0.5,1e-05,0
1.2171097791915615,0.022901899327577812,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.01,0.5,0,0
1.2230901487925756,0.06651386561556635,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,tanh,0.005,0.5,1e-05,0
1.223293195764306,0.01908624400910746,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,relu,0.005,0.5,0,0
1.224251963675499,0.00987638092852884,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.01,0.3,1e-05,0
1.2253081510496568,0.04290205117476025,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,relu,0.01,0.3,1e-05,0
1.2350528800279788,0.028378720141791637,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,relu,0.01,0.5,0.0001,0
1.236553056073219,0.025352055669587314,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.01,0.3,0,0
1.2381078099595573,0.011497174117567302,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,relu,0.001,0.9,0,0
1.2451317326050741,0.018804596281463193,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,tanh,0.01,0.3,0.0001,0
