score,std,nn_error_calculator,nn_learning_algorithm,nn_epochs_limit,nn_epsilon,nn_patience,nn_n_init,arch_size_hidden_layers,arch_activation,arch_activation_hidden,arch_eta,arch_alpha,arch_alambd,arch_eta_decay
1.205784513600685,0.050849307534166964,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,relu,0.01,0.5,0.0001,0
1.2079897794657282,0.01969894761818803,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,tanh,0.01,0.9,0.001,0
1.2121212536014376,0.020970629224489768,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,relu,0.005,0.3,0,0
1.2181120826579708,0.0113355172205242,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,tanh,0.01,0.1,0.0001,0
1.2185257844168291,0.03173818916066877,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,tanh,0.005,0,1e-05,0
1.2244203371541067,0.06885748804321926,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,relu,0.005,0.3,1e-05,0
1.2256858515605544,0.023701839318927418,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,relu,0.01,0.3,0.0001,0
1.2269197047155507,0.03744143767502177,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,relu,0.005,0.1,0,0
1.2315921053981036,0.01600450496696539,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,tanh,0.005,0.5,0.0001,0
1.2505975131026095,0.019542414613258622,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,relu,0.005,0,1e-05,0
1.250760686936433,0.06698399763502155,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,tanh,0.01,0,0.0001,0
1.2520505496702328,0.04112231293903165,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,tanh,0.001,0.9,0.0001,0
1.255138130276144,0.07498203399405894,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,relu,0.005,0.1,1e-05,0
1.2579470378620843,0.018398606859364907,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,relu,0.005,0,0,0
1.2674241796289731,0.022599418032522193,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,relu,0.01,0.1,0.0001,0
1.2717249473781882,0.0422511735734319,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,relu,0.001,0.9,0.0001,0
